timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,# of messages,,,47855
1.76E+12,9,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-8,text,TRUE,,6114,501,12,13,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,50,/roller/-353,200,OK,User1 2-6,text,TRUE,,6552,471,12,13,http://172.26.129.146:8080/roller/,50,0,0,,,,,
1.76E+12,65,/roller/-332,200,OK,User1 2-12,text,TRUE,,7249,356,12,13,http://172.26.129.146:8080/roller/,65,0,3,,,,,
1.76E+12,54,/roller/-353,200,OK,User1 2-5,text,TRUE,,6552,471,12,13,http://172.26.129.146:8080/roller/,54,0,0,,,,,
1.76E+12,73,/roller/-353,200,OK,User1 2-4,text,TRUE,,6552,471,12,13,http://172.26.129.146:8080/roller/,73,0,0,,,,,
1.76E+12,52,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-3,text,TRUE,,6284,989,13,15,http://172.26.129.146:8080/roller/roller-ui/login.rol,39,0,0,,,,,
1.76E+12,39,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-3,,TRUE,,170,499,13,15,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,39,0,0,,,,,
1.76E+12,13,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-3,text,TRUE,,6114,490,13,15,http://172.26.129.146:8080/roller/roller-ui/login.rol,13,0,0,,,,,
1.76E+12,76,/roller/-627,200,OK,User2 3-1,text,TRUE,,7249,418,2,15,http://172.26.129.146:8080/roller/,76,0,4,,,,,
1.76E+12,69,/roller/roller-ui/menu.rol-348,200,OK,User1 2-8,text,TRUE,,6284,979,13,15,http://172.26.129.146:8080/roller/roller-ui/login.rol,60,0,0,,,,,
1.76E+12,60,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-8,,TRUE,,170,489,13,15,http://172.26.129.146:8080/roller/roller-ui/menu.rol,60,0,0,,,,,
1.76E+12,9,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-8,text,TRUE,,6114,490,13,15,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,34,/roller/-357,200,OK,User1 2-6,text,TRUE,,6552,452,14,16,http://172.26.129.146:8080/roller/,34,0,0,,,,,
1.76E+12,23,/roller/-410,200,OK,User1 2-3,text,TRUE,,6552,489,14,16,http://172.26.129.146:8080/roller/,23,0,0,,,,,
1.76E+12,10,/roller/roller-ui/menu.rol-358,200,OK,User1 2-6,text,TRUE,,6284,941,14,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-6,,TRUE,,170,470,14,16,http://172.26.129.146:8080/roller/roller-ui/menu.rol,3,0,0,,,,,
1.76E+12,7,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-6,text,TRUE,,6114,471,14,16,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,20,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-6,text,TRUE,,6284,989,14,17,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,6,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-6,,TRUE,,170,499,14,17,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,6,0,0,,,,,
1.76E+12,14,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-6,text,TRUE,,6114,490,14,17,http://172.26.129.146:8080/roller/roller-ui/login.rol,14,0,0,,,,,
1.76E+12,117,/roller/roller_j_security_check-338,200,OK,User1 2-10,text,TRUE,,6553,1222,14,17,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,50,0,0,,,,,
1.76E+12,50,/roller/roller_j_security_check-338-0,302,Found,User1 2-10,,TRUE,,259,638,14,17,http://172.26.129.146:8080/roller/roller_j_security_check,50,0,0,,,,,
1.76E+12,67,/roller/roller_j_security_check-338-1,200,OK,User1 2-10,text,TRUE,,6294,584,14,17,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,67,0,0,,,,,
1.76E+12,68,/roller/-357,200,OK,User1 2-4,text,TRUE,,6552,452,14,17,http://172.26.129.146:8080/roller/,68,0,0,,,,,
1.76E+12,68,/roller/-332,200,OK,User1 2-13,text,TRUE,,7249,356,14,17,http://172.26.129.146:8080/roller/,68,0,5,,,,,
1.76E+12,10,/roller/roller-ui/login.rol-340,200,OK,User1 2-10,text,TRUE,,6294,501,14,17,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,9,0,0,,,,,
1.76E+12,33,/roller/-410,200,OK,User1 2-6,text,TRUE,,6552,489,14,17,http://172.26.129.146:8080/roller/,33,0,0,,,,,
1.76E+12,66,/roller/roller-ui/register.rol-411,200,OK,User1 2-3,text,TRUE,,56617,474,15,19,http://172.26.129.146:8080/roller/roller-ui/register.rol,63,0,0,,,,,
1.76E+12,102,/roller/-357,200,OK,User1 2-5,text,TRUE,,6552,452,15,19,http://172.26.129.146:8080/roller/,102,0,0,,,,,
1.76E+12,33,/roller/roller-ui/menu.rol-343,200,OK,User1 2-10,text,TRUE,,6284,1001,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,21,0,0,,,,,
1.76E+12,21,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-10,,TRUE,,170,500,15,19,http://172.26.129.146:8080/roller/roller-ui/menu.rol,21,0,0,,,,,
1.76E+12,11,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-10,text,TRUE,,6114,501,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,11,0,0,,,,,
1.76E+12,11,/roller/roller-ui/menu.rol-358,200,OK,User1 2-5,text,TRUE,,6284,941,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76E+12,5,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-5,,TRUE,,170,470,15,19,http://172.26.129.146:8080/roller/roller-ui/menu.rol,5,0,0,,,,,
1.76E+12,6,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-5,text,TRUE,,6114,471,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,6,0,0,,,,,
1.76E+12,59,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-13,text,TRUE,,6284,951,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,43,0,0,,,,,
1.76E+12,43,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-13,,TRUE,,170,480,15,19,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,43,0,0,,,,,
1.76E+12,129,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-12,text,TRUE,,6284,951,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,113,0,0,,,,,
1.76E+12,16,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-13,text,TRUE,,6114,471,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,
1.76E+12,113,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-12,,TRUE,,170,480,15,19,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,113,0,0,,,,,
1.76E+12,16,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-12,text,TRUE,,6114,471,15,19,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,
1.76E+12,33,/roller/roller-ui/menu.rol-348,200,OK,User1 2-10,text,TRUE,,6284,979,16,20,http://172.26.129.146:8080/roller/roller-ui/login.rol,3,0,0,,,,,
1.76E+12,3,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-10,,TRUE,,170,489,16,20,http://172.26.129.146:8080/roller/roller-ui/menu.rol,3,0,0,,,,,
1.76E+12,30,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-10,text,TRUE,,6114,490,16,20,http://172.26.129.146:8080/roller/roller-ui/login.rol,30,0,0,,,,,
1.76E+12,217,/roller/-353,200,OK,User1 2-7,text,TRUE,,6552,471,16,20,http://172.26.129.146:8080/roller/,217,0,0,,,,,
1.76E+12,199,/roller/roller_j_security_check-338,200,OK,User1 2-11,text,TRUE,,6553,1222,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,138,0,0,,,,,
1.76E+12,138,/roller/roller_j_security_check-338-0,302,Found,User1 2-11,,TRUE,,259,638,16,21,http://172.26.129.146:8080/roller/roller_j_security_check,138,0,0,,,,,
1.76E+12,60,/roller/roller_j_security_check-338-1,200,OK,User1 2-11,text,TRUE,,6294,584,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,60,0,0,,,,,
1.76E+12,233,/roller/roller_j_security_check-338,200,OK,User1 2-9,text,TRUE,,6553,1221,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,187,0,0,,,,,
1.76E+12,187,/roller/roller_j_security_check-338-0,302,Found,User1 2-9,,TRUE,,259,637,16,21,http://172.26.129.146:8080/roller/roller_j_security_check,187,0,0,,,,,
1.76E+12,46,/roller/roller_j_security_check-338-1,200,OK,User1 2-9,text,TRUE,,6294,584,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,45,0,0,,,,,
1.76E+12,111,/roller/-627,200,OK,User2 3-3,text,TRUE,,7249,418,5,21,http://172.26.129.146:8080/roller/,111,0,2,,,,,
1.76E+12,291,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-1,text,TRUE,,4698,882,16,21,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,291,0,0,,,,,
1.76E+12,127,/roller/-332,200,OK,User1 2-14,text,TRUE,,7249,356,16,21,http://172.26.129.146:8080/roller/,127,0,4,,,,,
1.76E+12,92,/roller/roller-ui/menu.rol-358,200,OK,User1 2-4,text,TRUE,,6284,941,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol,30,0,0,,,,,
1.76E+12,30,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-4,,TRUE,,170,470,16,21,http://172.26.129.146:8080/roller/roller-ui/menu.rol,30,0,0,,,,,
1.76E+12,61,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-4,text,TRUE,,6114,471,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol,61,0,0,,,,,
1.76E+12,60,/roller/-627,200,OK,User2 3-4,text,TRUE,,7249,418,5,21,http://172.26.129.146:8080/roller/,60,0,6,,,,,
1.76E+12,17,/roller/-357,200,OK,User1 2-7,text,TRUE,,6552,452,16,21,http://172.26.129.146:8080/roller/,17,0,0,,,,,
1.76E+12,131,/roller/-353,200,OK,User1 2-8,text,TRUE,,6552,471,16,21,http://172.26.129.146:8080/roller/,131,0,0,,,,,
1.76E+12,144,/roller/roller-ui/register.rol-628,200,OK,User2 3-1,text,TRUE,,56617,474,5,21,http://172.26.129.146:8080/roller/roller-ui/register.rol,136,0,0,,,,,
1.76E+12,55,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-5,text,TRUE,,6284,989,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol,46,0,0,,,,,
1.76E+12,46,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-5,,TRUE,,170,499,16,21,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,46,0,0,,,,,
1.76E+12,8,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-5,text,TRUE,,6114,490,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76E+12,40,/roller/roller_j_security_check-338,200,OK,User1 2-13,text,TRUE,,6553,1222,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,31,0,0,,,,,
1.76E+12,31,/roller/roller_j_security_check-338-0,302,Found,User1 2-13,,TRUE,,259,638,16,21,http://172.26.129.146:8080/roller/roller_j_security_check,31,0,0,,,,,
1.76E+12,9,/roller/roller_j_security_check-338-1,200,OK,User1 2-13,text,TRUE,,6294,584,16,21,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,9,0,0,,,,,
1.76E+12,42,/roller/roller-ui/menu.rol-358,200,OK,User1 2-7,text,TRUE,,6284,941,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76E+12,45,/roller/roller-ui/login.rol-340,200,OK,User1 2-11,text,TRUE,,6294,501,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,45,0,0,,,,,
1.76E+12,8,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-7,,TRUE,,170,470,17,22,http://172.26.129.146:8080/roller/roller-ui/menu.rol,8,0,0,,,,,
1.76E+12,36,/roller/-410,200,OK,User1 2-5,text,TRUE,,6552,489,17,22,http://172.26.129.146:8080/roller/,36,0,0,,,,,
1.76E+12,34,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-7,text,TRUE,,6114,471,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol,34,0,0,,,,,
1.76E+12,44,/roller/roller-ui/login-redirect.rol-363,200,OK,User1 2-4,text,TRUE,,6284,989,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol,4,0,0,,,,,
1.76E+12,45,/roller/roller-ui/login.rol-340,200,OK,User1 2-9,text,TRUE,,6294,501,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,44,0,0,,,,,
1.76E+12,4,/roller/roller-ui/login-redirect.rol-363-0,302,Found,User1 2-4,,TRUE,,170,499,17,22,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,4,0,0,,,,,
1.76E+12,40,/roller/roller-ui/login-redirect.rol-363-1,200,OK,User1 2-4,text,TRUE,,6114,490,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol,40,0,0,,,,,
1.76E+12,36,/roller/roller-ui/login.rol-340,200,OK,User1 2-13,text,TRUE,,6294,501,17,22,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,36,0,0,,,,,
1.76E+12,102,/roller/-332,200,OK,User1 2-15,text,TRUE,,7249,356,17,22,http://172.26.129.146:8080/roller/,102,0,5,,,,,
1.76E+12,53,/roller/-627,200,OK,User2 3-5,text,TRUE,,7249,418,5,22,http://172.26.129.146:8080/roller/,53,0,10,,,,,
1.76E+12,105,/roller/roller-ui/register.rol-411,200,OK,User1 2-6,text,TRUE,,56617,474,17,22,http://172.26.129.146:8080/roller/roller-ui/register.rol,87,0,0,,,,,
1.76E+12,290,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-2,text,TRUE,,4698,882,17,22,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,290,0,0,,,,,
1.76E+12,202,/roller/-627,200,OK,User2 3-2,text,TRUE,,7249,418,5,22,http://172.26.129.146:8080/roller/,202,0,5,,,,,
1.76E+12,60,/roller/-353,200,OK,User1 2-10,text,TRUE,,6552,471,17,22,http://172.26.129.146:8080/roller/,60,0,0,,,,,
1.76E+12,26,/roller/-332,200,OK,User1 2-17,text,TRUE,,7249,356,17,23,http://172.26.129.146:8080/roller/,26,0,3,,,,,
1.76E+12,51,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-1,text,TRUE,,6284,1005,17,23,http://172.26.129.146:8080/roller/roller-ui/login.rol,9,0,0,,,,,
1.76E+12,9,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-1,,TRUE,,170,507,17,23,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,9,0,0,,,,,
1.76E+12,42,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-1,text,TRUE,,6114,498,17,23,http://172.26.129.146:8080/roller/roller-ui/login.rol,42,0,0,,,,,
1.76E+12,51,/roller/roller-ui/login-redirect.rol-333,200,OK,User1 2-14,text,TRUE,,6284,951,17,23,http://172.26.129.146:8080/roller/roller-ui/login.rol,5,0,0,,,,,
1.76E+12,5,/roller/roller-ui/login-redirect.rol-333-0,302,Found,User1 2-14,,TRUE,,170,480,17,23,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,5,0,0,,,,,
1.76E+12,46,/roller/roller-ui/login-redirect.rol-333-1,200,OK,User1 2-14,text,TRUE,,6114,471,17,23,http://172.26.129.146:8080/roller/roller-ui/login.rol,45,0,0,,,,,
1.76E+12,84,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-2,text,TRUE,,6284,1005,19,26,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,98,/roller/roller-ui/register!save.rol-629,200,OK,User2 3-1,text,TRUE,,4698,898,7,25,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,98,0,0,,,,,
1.76E+12,46,/roller/roller-ui/menu.rol-343,200,OK,User1 2-11,text,TRUE,,6284,1001,18,25,http://172.26.129.146:8080/roller/roller-ui/login.rol,16,0,0,,,,,
1.76E+12,7,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-2,,TRUE,,170,507,19,26,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,7,0,0,,,,,
1.76E+12,16,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-11,,TRUE,,170,500,18,25,http://172.26.129.146:8080/roller/roller-ui/menu.rol,16,0,0,,,,,
1.76E+12,77,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-2,text,TRUE,,6114,498,19,26,http://172.26.129.146:8080/roller/roller-ui/login.rol,77,0,0,,,,,
1.76E+12,29,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-11,text,TRUE,,6114,501,18,25,http://172.26.129.146:8080/roller/roller-ui/login.rol,29,0,0,,,,,
1.76E+12,71,/roller/roller-ui/register.rol-628,200,OK,User2 3-3,text,TRUE,,56617,474,6,23,http://172.26.129.146:8080/roller/roller-ui/register.rol,61,0,0,,,,,
1.76E+12,128,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-3,text,TRUE,,4698,882,17,23,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,128,0,0,,,,,
1.76E+12,90,/roller/-332,200,OK,User1 2-16,text,TRUE,,7249,356,17,23,http://172.26.129.146:8080/roller/,90,0,27,,,,,
1.76E+12,17,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-6,text,TRUE,,4698,882,17,23,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,17,0,0,,,,,
1.76E+12,60,/roller/roller-ui/register.rol-628,200,OK,User2 3-4,text,TRUE,,56617,474,6,23,http://172.26.129.146:8080/roller/roller-ui/register.rol,52,0,0,,,,,
1.76E+12,58,/roller/-357,200,OK,User1 2-8,text,TRUE,,6552,452,17,23,http://172.26.129.146:8080/roller/,58,0,0,,,,,
1.76E+12,16,/roller/-410,200,OK,User1 2-4,text,TRUE,,6552,489,17,23,http://172.26.129.146:8080/roller/,16,0,0,,,,,
1.76E+12,249,/roller/roller_j_security_check-338,200,OK,User1 2-12,text,TRUE,,6553,1222,20,29,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,235,0,0,,,,,
1.76E+12,235,/roller/roller_j_security_check-338-0,302,Found,User1 2-12,,TRUE,,259,638,20,29,http://172.26.129.146:8080/roller/roller_j_security_check,235,0,0,,,,,
1.76E+12,13,/roller/roller_j_security_check-338-1,200,OK,User1 2-12,text,TRUE,,6294,584,20,29,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,13,0,0,,,,,
1.76E+12,208,/roller/roller_j_security_check-418,200,OK,User1 2-1,text,TRUE,,6553,1228,21,30,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,115,0,0,,,,,
1.76E+12,115,/roller/roller_j_security_check-418-0,302,Found,User1 2-1,,TRUE,,259,644,21,30,http://172.26.129.146:8080/roller/roller_j_security_check,115,0,0,,,,,
1.76E+12,92,/roller/roller_j_security_check-418-1,200,OK,User1 2-1,text,TRUE,,6294,584,21,30,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,92,0,0,,,,,
1.76E+12,187,/roller/-332,200,OK,User1 2-18,text,TRUE,,7249,356,21,30,http://172.26.129.146:8080/roller/,187,0,18,,,,,
1.76E+12,218,/roller/-357,200,OK,User1 2-10,text,TRUE,,6552,452,21,30,http://172.26.129.146:8080/roller/,218,0,0,,,,,
1.76E+12,225,/roller/-627,200,OK,User2 3-6,text,TRUE,,7249,418,10,32,http://172.26.129.146:8080/roller/,225,0,6,,,,,
1.76E+12,183,/roller/-627,200,OK,User2 3-7,text,TRUE,,7249,418,10,32,http://172.26.129.146:8080/roller/,183,0,18,,,,,
1.76E+12,28,/roller/roller-ui/login.rol-420,200,OK,User1 2-1,text,TRUE,,6294,501,22,32,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,28,0,0,,,,,
1.76E+12,248,/roller/roller-ui/register.rol-411,200,OK,User1 2-5,text,TRUE,,56617,474,22,33,http://172.26.129.146:8080/roller/roller-ui/register.rol,217,0,0,,,,,
1.76E+12,46,/roller/roller-ui/register.rol-628,200,OK,User2 3-6,text,TRUE,,56617,474,11,33,http://172.26.129.146:8080/roller/roller-ui/register.rol,42,0,0,,,,,
1.76E+12,46,/roller/roller-ui/register.rol-628,200,OK,User2 3-7,text,TRUE,,56617,474,11,33,http://172.26.129.146:8080/roller/roller-ui/register.rol,27,0,0,,,,,
1.76E+12,199,/roller/roller-ui/menu.rol-348,200,OK,User1 2-11,text,TRUE,,6284,979,23,34,http://172.26.129.146:8080/roller/roller-ui/login.rol,162,0,0,,,,,
1.76E+12,162,/roller/roller-ui/menu.rol-348-0,302,Found,User1 2-11,,TRUE,,170,489,23,34,http://172.26.129.146:8080/roller/roller-ui/menu.rol,162,0,0,,,,,
1.76E+12,37,/roller/roller-ui/menu.rol-348-1,200,OK,User1 2-11,text,TRUE,,6114,490,23,34,http://172.26.129.146:8080/roller/roller-ui/login.rol,37,0,0,,,,,
1.76E+12,31,/roller/-353,200,OK,User1 2-11,text,TRUE,,6552,471,23,35,http://172.26.129.146:8080/roller/,31,0,0,,,,,
1.76E+12,240,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-3,text,TRUE,,6284,1005,24,36,http://172.26.129.146:8080/roller/roller-ui/login.rol,200,0,0,,,,,
1.76E+12,200,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-3,,TRUE,,170,507,24,36,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,200,0,0,,,,,
1.76E+12,39,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-3,text,TRUE,,6114,498,24,36,http://172.26.129.146:8080/roller/roller-ui/login.rol,39,0,0,,,,,
1.76E+12,11,/roller/-357,200,OK,User1 2-11,text,TRUE,,6552,452,24,36,http://172.26.129.146:8080/roller/,11,0,0,,,,,
1.76E+12,244,/roller/roller-ui/register.rol-411,200,OK,User1 2-4,text,TRUE,,56617,474,24,36,http://172.26.129.146:8080/roller/roller-ui/register.rol,239,0,0,,,,,
1.76E+12,266,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-6,text,TRUE,,6284,1005,24,37,http://172.26.129.146:8080/roller/roller-ui/login.rol,230,0,0,,,,,
1.76E+12,230,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-6,,TRUE,,170,507,24,37,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,230,0,0,,,,,
1.76E+12,36,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-6,text,TRUE,,6114,498,24,37,http://172.26.129.146:8080/roller/roller-ui/login.rol,36,0,0,,,,,
1.76E+12,107,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-5,text,TRUE,,4698,882,24,37,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,107,0,0,,,,,
1.76E+12,20,/roller/roller-ui/register!save.rol-412,200,OK,User1 2-4,text,TRUE,,4698,882,24,37,http://172.26.129.146:8080/roller/roller-ui/register!save.rol,20,0,0,,,,,
1.76E+12,387,/roller/roller-ui/menu.rol-343,200,OK,User1 2-13,text,TRUE,,6284,1001,25,38,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,7,/roller/roller-ui/menu.rol-343-0,302,Found,User1 2-13,,TRUE,,170,500,25,38,http://172.26.129.146:8080/roller/roller-ui/menu.rol,7,0,0,,,,,
1.76E+12,380,/roller/roller-ui/menu.rol-343-1,200,OK,User1 2-13,text,TRUE,,6114,501,25,38,http://172.26.129.146:8080/roller/roller-ui/login.rol,380,0,0,,,,,
1.76E+12,384,/roller/roller_j_security_check-338,200,OK,User1 2-14,text,TRUE,,6553,1222,25,38,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,372,0,0,,,,,
1.76E+12,372,/roller/roller_j_security_check-338-0,302,Found,User1 2-14,,TRUE,,259,638,25,38,http://172.26.129.146:8080/roller/roller_j_security_check,372,0,0,,,,,
1.76E+12,11,/roller/roller_j_security_check-338-1,200,OK,User1 2-14,text,TRUE,,6294,584,25,38,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,11,0,0,,,,,
1.76E+12,79,/roller/roller-ui/menu.rol-358,200,OK,User1 2-11,text,TRUE,,6284,941,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol,10,0,0,,,,,
1.76E+12,10,/roller/roller-ui/menu.rol-358-0,302,Found,User1 2-11,,TRUE,,170,470,25,39,http://172.26.129.146:8080/roller/roller-ui/menu.rol,10,0,0,,,,,
1.76E+12,69,/roller/roller-ui/menu.rol-358-1,200,OK,User1 2-11,text,TRUE,,6114,471,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol,69,0,0,,,,,
1.76E+12,63,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-5,text,TRUE,,6284,1005,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol,7,0,0,,,,,
1.76E+12,7,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-5,,TRUE,,170,507,25,39,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,7,0,0,,,,,
1.76E+12,54,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-5,text,TRUE,,6114,498,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol,54,0,0,,,,,
1.76E+12,248,/roller/roller-ui/login.rol-340,200,OK,User1 2-12,text,TRUE,,6294,501,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,248,0,0,,,,,
1.76E+12,67,/roller/roller-ui/login-redirect.rol-413,200,OK,User1 2-4,text,TRUE,,6284,1005,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol,8,0,0,,,,,
1.76E+12,8,/roller/roller-ui/login-redirect.rol-413-0,302,Found,User1 2-4,,TRUE,,170,507,25,39,http://172.26.129.146:8080/roller/roller-ui/login-redirect.rol,8,0,0,,,,,
1.76E+12,59,/roller/roller-ui/login-redirect.rol-413-1,200,OK,User1 2-4,text,TRUE,,6114,498,25,39,http://172.26.129.146:8080/roller/roller-ui/login.rol,59,0,0,,,,,
1.76E+12,345,/roller/roller_j_security_check-418,200,OK,User1 2-2,text,TRUE,,6553,1228,26,40,http://172.26.129.146:8080/roller/roller-ui/login.rol?error=true,328,0,0,,,,,
